mapmaker_name,mapmaker_id,map_or_book_id,country,city,date,earliest_date_estimate,latest_date_estimate,Map or Book,Original Edition
Giacomo Gastaldi,30,12,Italy,Venice,1559,1559.0,1559.0,Map,Yes
Paolo Giovio,33,11,Italy,Venice,1559,1559.0,1559.0,Map,Yes
Paolo Giovio,33,A.1,Italy,Venice,1559,1559.0,1559.0,Book,No
Giovanni Domenico Zorzi,87,14,Italy,Venice,1559,1559.0,1559.0,Map,Yes
Giacomo Gastaldi,30,3.2,Italy,Venice,1560,1560.0,1560.0,Map,No
Giacomo Gastaldi,30,70.3,Italy,Venice,1560,1560.0,1560.0,Map,No
Giacomo Gastaldi,30,87,Italy,Venice,1560,1560.0,1560.0,Map,Yes
Giacomo Gastaldi,30,88,Italy,Venice,1560,1560.0,1560.0,Map,Yes
Giacomo Gastaldi,30,89,Italy,Venice,1560,1560.0,1560.0,Map,Yes
Giacomo Gastaldi,30,E,Italy,Venice,1560,1560.0,1560.0,Book,Yes
Giacomo Gastaldi,30,E.1,Italy,Venice,1560,1560.0,1560.0,Book,No
Nicolas de Nicolay · 435,59,4.1,Italy,Venice,1560,1560.0,1560.0,Map,No
Vincenzo Paletino,60,1.6,Italy,Venice,1560,1560.0,1560.0,Map,No
Nicolò Zeno,85,1.3,Italy,Venice,1560s,1560.0,1570.0,Map,No
Nicolò Zeno,85,1.4,Italy,Venice,1560s,1560.0,1570.0,Map,No
Gregorio Amaseo,4,1.2,Italy,Venice,1561,1561.0,1561.0,Map,No
Giacomo Gastaldi,30,C.1,Italy,Venice,1561,1561.0,1561.0,Book,No
Giacomo Gastaldi,30,G,Italy,Venice,1561,1561.0,1561.0,Book,Yes
Giacomo Gastaldi,30,76.2,Italy,Venice,1561,1561.0,1561.0,Map,No
Giacomo Gastaldi,30,90,Italy,Venice,1561,1561.0,1561.0,Map,Yes
Giacomo Gastaldi,30,91,Italy,Venice,1561,1561.0,1561.0,Map,Yes
Giacomo Gastaldi,30,92,Italy,Venice,1561,1561.0,1561.0,Map,Yes
Giacomo Gastaldi,30,93,Italy,Venice,1561,1561.0,1561.0,Map,Yes
Giacomo Gastaldi,30,J,Italy,Venice,1561,1561.0,1561.0,Book,Yes
Nicolò Zeno,85,1.1,Italy,Venice,1561,1561.0,1561.0,Map,No
Cornelis Anthoniszoon,6,8.4,Italy,Venice,1562,1562.0,1562.0,Map,No
Gilles Boileau de Buillon,12,20.1,Italy,Venice,1562,1562.0,1562.0,Map,No
Nicolaus Cusanus,23,1.9,Italy,Venice,1562,1562.0,1562.0,Map,No
Giacomo Gastaldi,30,3.2,Italy,Venice,1562,1562.0,1562.0,Map,No
Giacomo Gastaldi,30,68.1,Italy,Venice,1562,1562.0,1562.0,Map,No
Giacomo Gastaldi,30,68.2,Italy,Venice,1562,1562.0,1562.0,Map,No
Giacomo Gastaldi,30,70.3,Italy,Venice,1562,1562.0,1562.0,Map,No
Giacomo Gastaldi,30,96,Italy,Venice,1562,1562.0,1562.0,Map,Yes
Giacomo Gastaldi,30,97,Italy,Venice,1562,1562.0,1562.0,Map,Yes
Giacomo Gastaldi,30,98.1,Italy,Venice,1562,1562.0,1562.0,Map,No
Giacomo Gastaldi,30,C.1,Italy,Venice,1562,1562.0,1562.0,Book,No
Giacomo Gastaldi,30,J.1,Italy,Venice,1562,1562.0,1562.0,Book,No
Girolamo Bell' Armato,10,1.6,Italy,Venice,1563,1563.0,1563.0,Map,No
Jacob van Deventer,25,7.327,Italy,Venice,1563,1563.0,1563.0,Map,No
Giacomo Gastaldi,30,73.1,Italy,Venice,1563,1563.0,1563.0,Map,No
Giacomo Gastaldi,30,74.1,Italy,Venice,1563,1563.0,1563.0,Map,No
Giacomo Gastaldi,30,75.1,Italy,Venice,1563,1563.0,1563.0,Map,No
Giacomo Gastaldi,30,93.1,Italy,Venice,1563,1563.0,1563.0,Map,No
Giacomo Gastaldi,30,98.2,Italy,Venice,1563,1563.0,1563.0,Map,No
Nicolas de Nicolay · 435,59,4.1,Italy,Venice,1563,1563.0,1563.0,Map,No
Aegidius Tschudi · 547 25,78,1.6,Italy,Venice,1563,1563.0,1563.0,Map,No
Wolfgang Wissenburg,82,1.5,Italy,Venice,1563,1563.0,1563.0,Map,No
Giacomo Gastaldi,30,61.1,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,62.2,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,70.4,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,73.2,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,74.2,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,75.2,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,98.3,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,103,Italy,Venice,1564,1564.0,1564.0,Map,Yes
Giacomo Gastaldi,30,C.1,Italy,Venice,1564,1564.0,1564.0,Book,No
Giacomo Gastaldi,30,D.1,Italy,Venice,1564,1564.0,1564.0,Book,No
Giacomo Gastaldi,30,F,Italy,Venice,1564,1564.0,1564.0,Book,Yes
Giacomo Gastaldi,30,G.1,Italy,Venice,1564,1564.0,1564.0,Book,No
Nikolaos Sophianos · 495,71,1.7,Italy,Venice,1564,1564.0,1564.0,Map,No
Giacomo Gastaldi,30,J,Italy,Venice,"15656 1 30/
98.4",1565.0,1565.0,Book,Yes
Jacob van Deventer,25,1.4,Italy,Venice,1566,1566.0,1566.0,Map,No
Jacob van Deventer,25,8.4,Italy,Venice,1566,1566.0,1566.0,Map,No
Oronce Fine,27,2.3,Italy,Venice,1566,1566.0,1566.0,Map,No
Oronce Fine,27,3.11,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,2.3,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,61.2,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,62.3,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,68.3,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,76.2,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,86.2,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,88.1,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,88.2,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,98.2,Italy,Venice,1566,1566.0,1566.0,Map,No
Giacomo Gastaldi,30,103.1,Italy,Venice,1566,1566.0,1566.0,Map,No
Olaus Magnus,53,1.4,Italy,Venice,1566,1566.0,1566.0,Map,No
Nikolaos Sophianos · 495,71,1.8,Italy,Venice,1566,1566.0,1566.0,Map,No
Jacob van Deventer,25,1.5,Italy,Venice,1567,1567.0,1567.0,Map,No
Jacob van Deventer,25,4.7,Italy,Venice,1567,1567.0,1567.0,Map,No
Gemma Frisius,29,E,Italy,Venice,1567,1567.0,1567.0,Book,Yes
Giacomo Gastaldi,30,90.1,Italy,Venice,1567,1567.0,1567.0,Map,No
Giacomo Gastaldi,30,93.2,Italy,Venice,1567,1567.0,1567.0,Map,No
Giacomo Gastaldi,30,105,Italy,Venice,1567,1567.0,1567.0,Map,Yes
Giacomo Gastaldi,30,106,Italy,Venice,1567,1567.0,1567.0,Map,Yes
Agostino Giustiniani,34,1.2,Italy,Venice,1567,1567.0,1567.0,Map,No
Gerard Mercator,56,6.7,Italy,Venice,1567,1567.0,1567.0,Map,No
Aegidius Tschudi · 547 25,78,1.9,Italy,Venice,1567,1567.0,1567.0,Map,No
Giacomo Gastaldi,30,86.3,Italy,Venice,1568,1568.0,1568.0,Map,No
Giacomo Gastaldi,30,96.1a,Italy,Venice,1568,1568.0,1568.0,Map,No
Giacomo Gastaldi,30,96.1b,Italy,Venice,1568,1568.0,1568.0,Map,No
Giacomo Gastaldi,30,107,Italy,Venice,1568,1568.0,1568.0,Map,Yes
Giacomo Gastaldi,30,108,Italy,Venice,1568,1568.0,1568.0,Map,Yes
Pietro Cappo,21,27.1,Italy,Venice,1569,1569.0,1569.0,Map,No
Pietro Cappo,21,27.2,Italy,Venice,1569,1569.0,1569.0,Map,No
Giacomo Gastaldi,30,88.3,Italy,Venice,1569,1569.0,1569.0,Map,No
Giacomo Gastaldi,30,90.1,Italy,Venice,1569,1569.0,1569.0,Map,No
Giacomo Gastaldi,30,93.2,Italy,Venice,1569,1569.0,1569.0,Map,No
Abraham Ortelius,1,4.1,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,62.4,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,84.2,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,85.2,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,91.1,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,92.1,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,93.3,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,103,Italy,Venice,1570,1570.0,1570.0,Map,Yes
Giacomo Gastaldi,30,103.2,Italy,Venice,1570,1570.0,1570.0,Map,No
Giacomo Gastaldi,30,108.1,Italy,Venice,1570,1570.0,1570.0,Map,No
Wacław Grodecki,35,1.4,Italy,Venice,1570,1570.0,1570.0,Map,No
Nicolas de Nicolay · 435,59,4.2,Italy,Venice,1570,1570.0,1570.0,Map,No
Girolamo Bell' Armato,10,1.3,Italy,Venice,1570s,1570.0,1580.0,Map,No
Giacomo Gastaldi,30,2.5,Italy,Venice,1570s,1570.0,1580.0,Map,No
Giacomo Gastaldi,30,90.3,Italy,Venice,1570s,1570.0,1580.0,Map,No
Giacomo Gastaldi,30,D.2,Italy,Venice,1570s,1570.0,1580.0,Book,No
Giacomo Gastaldi,30,H,Italy,Venice,1570s,1570.0,1580.0,Book,Yes
Pietro Cappo,21,27.3,Italy,Venice,1571,1571.0,1571.0,Map,No
Giacomo Gastaldi,30,107,Italy,Venice,1571,1571.0,1571.0,Map,Yes
Giacomo Gastaldi,30,90.1,Italy,Venice,1572,1572.0,1572.0,Map,No
Pietro Cappo,21,27.4,Italy,Venice,1573,1573.0,1573.0,Map,No
Giacomo Gastaldi,30,C.1,Italy,Venice,1574,1574.0,1574.0,Book,No
Giacomo Gastaldi,30,76.2,Italy,Venice,1578,1578.0,1578.0,Map,No
Giacomo Gastaldi,30,98.8,Italy,Venice,1579,1579.0,1579.0,Map,No
Giacomo Gastaldi,30,93.2,Italy,Venice,1581,1581.0,1581.0,Map,No
André Thevet,77,B,Italy,Venice,1584,1584.0,1584.0,Book,Yes
Oronce Fine,27,2.4,Italy,Venice,1586-87?,1586.0,,Map,No
Giacomo Gastaldi,30,3.2,Italy,Venice,1594,1594.0,1594.0,Map,No
Abraham Ortelius,1,4.2,Italy,Venice,1595,1595.0,1595.0,Map,No
Gerard Mercator,56,17.5,Italy,Venice,1596,1596.0,1596.0,Map,No
Nicolò Zeno,85,1.6,Italy,Venice,1596,1596.0,1596.0,Map,No
Pietro Cappo,21,27.6,Italy,Venice,1598,1598.0,1598.0,Map,No
Gemma Frisius,29,F,Italy,Venice,1598,1598.0,1598.0,Book,Yes
Giacomo Gastaldi,30,93.1,Italy,Venice,1599,1599.0,1599.0,Map,No
Johannes Honter,41,A,Italy,Venice,1599,1599.0,1599.0,Book,Yes
Giacomo Gastaldi,30,3.2,Italy,Venice,1651,1651.0,1651.0,Map,No
Pirro Ligorio,51,H,Italy,Venice,1676,1676.0,1676.0,Book,Yes
Giacomo Gastaldi,30,3.2,Italy,Venice,1751,1751.0,1751.0,Map,No
Oronce Fine,27,2.2,Italy,Venice,1795,1795.0,1795.0,Map,No
Nicolò Zeno,85,1.8,Italy,Venice,1808,1808.0,1808.0,Map,No
Cornelis Anthoniszoon,6,5,Netherlands,Amsterdam,1542,1542.0,1542.0,Map,Yes
Cornelis Anthoniszoon,6,11,Netherlands,Amsterdam,1544,1544.0,1544.0,Map,Yes
Cornelis Anthoniszoon,6,11.1,Netherlands,Amsterdam,1546?,1541.0,1551.0,Map,No
Cornelis Anthoniszoon,6,A.2,Netherlands,Amsterdam,1558,1558.0,1558.0,Book,No
Johann Sambucus,65,G,Netherlands,Amsterdam,1574,1574.0,1574.0,Book,Yes
Bartholomaeus Scultetus,66,1.7,Netherlands,Amsterdam,1579,1579.0,1579.0,Map,No
Peter Apian,7,E,Netherlands,Amsterdam,1592,1592.0,1592.0,Book,Yes
Gemma Frisius,29,A,Netherlands,Amsterdam,1592,1592.0,1592.0,Book,Yes
Gerard Mercator,56,17.6,Netherlands,Amsterdam,1597,1597.0,1597.0,Map,No
Charles de l'Escluse,26,G,Netherlands,Amsterdam,1598,1598.0,1598.0,Book,Yes
Gemma Frisius,29,A,Netherlands,Amsterdam,1598,1598.0,1598.0,Book,Yes
Fernando Alvares Seco,67,1.5,Netherlands,Amsterdam,1600,1600.0,1600.0,Map,No
Gerard Mercator,56,E.1,Netherlands,Amsterdam,1605,1605.0,1605.0,Book,No
Peter Apian,7,E,Netherlands,Amsterdam,1609,1609.0,1609.0,Book,Yes
Gemma Frisius,29,A,Netherlands,Amsterdam,1609,1609.0,1609.0,Book,Yes
Gerard Mercator,56,E.1,Netherlands,Amsterdam,1618-19,1618.0,1619.0,Book,No
Cornelis Anthoniszoon,6,11.7,Netherlands,Amsterdam,ca. 1625,1620.0,1630.0,Map,No
Johannes Mellinger,55,7.2,Netherlands,Amsterdam,1630,1630.0,1630.0,Map,No
Gabriel Symeoni,76,1.5,Netherlands,Amsterdam,1631,1631.0,1631.0,Map,No
Johannes Mellinger,55,7.3,Netherlands,Amsterdam,1633,1633.0,1633.0,Map,No
Bartholomaeus Scultetus,66,2.3,Netherlands,Amsterdam,1638,1638.0,1638.0,Map,No
Gemma Frisius,29,E,Netherlands,Amsterdam,1652,1652.0,1652.0,Book,Yes
Bartholomaeus Scultetus,66,D.1,Netherlands,Amsterdam,1670,1670.0,1670.0,Book,No
Gerard Mercator,56,E.1,Netherlands,Amsterdam,1704,1704.0,1704.0,Book,No
Gerard Mercator,56,E.1,Netherlands,Amsterdam,1730,1730.0,1730.0,Book,No
Cornelis Anthoniszoon,6,11.3,Netherlands,Amsterdam,after 1553,1553.0,1563.0,Map,No
Cornelis Anthoniszoon,6,16,Netherlands,Amsterdam,after 1553,1553.0,1563.0,Map,Yes
Cornelis Anthoniszoon,6,11.8,Netherlands,Amsterdam,after 1636,1636.0,1646.0,Map,No
Jacob van Deventer,25,7.6,Netherlands,Deventer,1584,1584.0,1584.0,Map,No
Gerard Mercator,56,E.1,Netherlands,Franeker,1695,1695.0,1695.0,Book,No
Gerard Mercator,56,E.1,Netherlands,Franeker,1698,1698.0,1698.0,Book,No
Jacob van Deventer,25,4.8,Netherlands,The Hague,1569,1569.0,1569.0,Map,No
Gerard Mercator,56,E.1,Netherlands,Leiden,1618-19,1618.0,1619.0,Book,No
Charles de l'Escluse,26,M,Netherlands,Leiden,1619,1619.0,1619.0,Book,Yes
Nikolaos Sophianos · 495,71,1.13,Netherlands,Leiden,1699,1699.0,1699.0,Map,No
Nikolaos Sophianos · 495,71,А.2,Netherlands,Leiden,1699,1699.0,1699.0,Book,No
Gerard Mercator,56,E.1,Netherlands,Leiden,1704,1704.0,1704.0,Book,No
Pirro Ligorio,51,1111723,Netherlands,Leiden,1722,1722.0,1722.0,Map,Yes
Pirro Ligorio,51,J,Netherlands,Leiden,1722,1722.0,1722.0,Book,Yes
Domenico Macaneo · 359,52,A.2,Netherlands,Leiden,1722,1722.0,1722.0,Book,No
Anthony Jenkinson,43,1.6,Netherlands,Middelburg,1598,1598.0,1598.0,Map,No
Gerard Mercator,56,E.1,Netherlands,Utrecht,1695,1695.0,1695.0,Book,No
Gerard Mercator,56,E.1,Netherlands,Utrecht,1698,1698.0,1698.0,Book,No
Gerard Mercator,56,Е.1,Netherlands,Utrecht,1704,1704.0,1704.0,Book,No
Heinrich Zell,84,B,Poland,Gdansk,1540,1540.0,1540.0,Book,Yes
Martin Waldseemüller,80,2.5,Poland,Kraków,1512,1512.0,1512.0,Map,No
Johannes Honter,41,1,Poland,Kraków,1530,1530.0,1530.0,Map,Yes
Johannes Honter,41,2,Poland,Kraków,1530,1530.0,1530.0,Map,Yes
Johannes Honter,41,A,Poland,Kraków,1530,1530.0,1530.0,Book,Yes
Johannes Honter,41,А,Poland,Kraków,1534,1534.0,1534.0,Book,Yes
Augustin Hirschvogel,40,4.9,Poland,Kraków,1611,1611.0,1611.0,Map,No
Marcus Ambrosius,5,C,Poland,Nysa,1566,1566.0,1566.0,Book,Yes
Johannes Honter,41,B,Poland,Wrocław,1542,1542.0,1542.0,Book,Yes
Martin Helwig,38,1,Poland,Wrocław,1561,1561.0,1561.0,Map,Yes
Martin Helwig,38,2,Poland,Wrocław,1561,1561.0,1561.0,Map,Yes
Martin Helwig,38,А,Poland,Wrocław,1564,1564.0,1564.0,Book,Yes
Martin Helwig,38,B,Poland,Wrocław,са. 1570?,1565.0,1575.0,Book,Yes
Martin Helwig,38,C,Poland,Wrocław,са. 1570?,1565.0,1575.0,Book,Yes
Martin Helwig,38,12,Poland,Wrocław,1627,1627.0,1627.0,Map,Yes
Martin Helwig,38,1.3,Poland,Wrocław,1642,1642.0,1642.0,Map,No
Martin Helwig,38,1.4,Poland,Wrocław,1685,1685.0,1685.0,Map,No
Martin Helwig,38,Ал,Poland,Wrocław,1738,1738.0,1738.0,Book,Yes
Martin Helwig,38,1.5,Poland,Wrocław,1738,1738.0,1738.0,Map,No
Martin Helwig,38,1.6,Poland,Wrocław,1765,1765.0,1765.0,Map,No
Jerónimo de Chaves,20,B,Portugal,Lisbon,1576,1576.0,1576.0,Book,Yes
Johannes Honter,41,B,Romania,Braşov,1541,1541.0,1541.0,Book,Yes
Johannes Honter,41,5,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,6,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,7,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,8,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,9,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,10,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,11,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,12,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,13,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,14,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,15,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,16,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,17,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,18,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,19,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,20,Romania,Braşov,1542,1542.0,1542.0,Map,Yes
Johannes Honter,41,B,Romania,Braşov,1542,1542.0,1542.0,Book,Yes
Johannes Honter,41,C,Romania,Braşov,1542,1542.0,1542.0,Book,Yes
Johannes Honter,41,B,Romania,Braşov,1548 or 49,1548.0,1549.0,Book,Yes
Johannes Honter,41,C,Romania,Braşov,1548 or 49,1548.0,1549.0,Book,Yes
Johannes Honter,41,B,Romania,Braşov,1577,1577.0,1577.0,Book,Yes
Johannes Honter,41,C,Romania,Braşov,1577,1577.0,1577.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Pamplona,1585,1585.0,1585.0,Book,Yes
Jerónimo de Chaves,20,A,Spain,Seville,1545,1545.0,1545.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1548,1548.0,1548.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1550,1550.0,1550.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1554,1554.0,1554.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1561,1561.0,1561.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1566,1566.0,1566.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1572,1572.0,1572.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1576,1576.0,1576.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1580,1580.0,1580.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1581,1581.0,1581.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1584,1584.0,1584.0,Book,Yes
Jerónimo de Chaves,20,B,Spain,Seville,1588,1588.0,1588.0,Book,Yes
Sebastian Munster,58,C,Switzerland,Basel,1527,1527.0,1527.0,Book,Yes
Sebastian Munster,58,F,Switzerland,Basel,1530,1530.0,1530.0,Book,Yes
Sebastian Munster,58,G,Switzerland,Basel,1531,1531.0,1531.0,Book,Yes
Jacob Ziegler,86,D,Switzerland,Basel,1531,1531.0,1531.0,Book,Yes
Johannes Honter,41,4,Switzerland,Basel,1532,1532.0,1532.0,Map,Yes
Sebastian Munster,58,58,Switzerland,Basel,1532,1532.0,1532.0,Map,Yes
Sebastian Munster,58,47,Switzerland,Basel,1532,1532.0,1532.0,Map,Yes
Johannes Honter,41,A,Switzerland,Basel,1534,1534.0,1534.0,Book,Yes
Sebastian Munster,58,L,Switzerland,Basel,1534,1534.0,1534.0,Book,Yes
Sebastian Munster,58,M,Switzerland,Basel,1534,1534.0,1534.0,Book,Yes
Oronce Fine,27,P,Switzerland,Basel,1535,1535.0,1535.0,Book,Yes
Johannes Honter,41,A,Switzerland,Basel,1535,1535.0,1535.0,Book,Yes
Sebastian Munster,58,N,Switzerland,Basel,1536,1536.0,1536.0,Book,Yes
Sebastian Munster,58,O,Switzerland,Basel,1536,1536.0,1536.0,Book,Yes
Jacob Ziegler,86,F,Switzerland,Basel,1536,1536.0,1536.0,Book,Yes
Sebastian Munster,58,50,Switzerland,Basel,1537,1537.0,1537.0,Map,Yes
Sebastian Munster,58,52,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,53,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,54,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,55,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,56,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,57,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,58,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,59,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,60,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,61,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,62,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,63,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,64,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,65,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,66,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,67,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,68,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,69,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,70,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,71,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,72,Switzerland,Basel,1538,1538.0,1538.0,Map,Yes
Sebastian Munster,58,Q,Switzerland,Basel,1538,1538.0,1538.0,Book,Yes
Aegidius Tschudi · 547 25,78,A,Switzerland,Basel,1538,1538.0,1538.0,Book,Yes
Aegidius Tschudi · 547 25,78,B,Switzerland,Basel,1538,1538.0,1538.0,Book,Yes
Sebastian Munster,58,R,Switzerland,Basel,1540,1540.0,1540.0,Book,Yes
Sebastian Munster,58,73,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,74,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,75,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,76,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,77,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,78,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,79,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,80,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,81,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,82,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,83,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,84,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,85,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,86,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,87,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,88,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,89,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,90,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,91,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,92,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,93,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,94,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,95,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,96,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,97,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,98,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,99,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,100,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,101,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,102,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,103,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,104,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,105,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,106,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,107,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,108,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,109,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
Sebastian Munster,58,110,Switzerland,Basel,1540,1540.0,1540.0,Map,Yes
